bot_id,mice_type,steps,alpha
2,2,976,0.09
1,2,618,0.09
1,2,203,0.09
1,2,1419,0.09
1,2,860,0.09
1,2,78,0.09
2,2,872,0.09
2,2,920,0.09
2,2,1060,0.09
2,2,674,0.09
1,2,234,0.09
1,2,1074,0.09
2,2,836,0.09
2,2,296,0.09
2,2,622,0.09
1,2,931,0.09
2,2,700,0.09
1,2,470,0.09
1,2,787,0.09
2,2,566,0.09
1,2,838,0.09
2,2,970,0.09
2,2,536,0.09
1,2,603,0.09
1,2,134,0.09
2,2,532,0.09
2,2,772,0.09
2,2,390,0.09
2,2,582,0.09
1,2,420,0.09
2,2,622,0.09
1,2,1141,0.09
1,2,722,0.09
2,2,512,0.09
2,2,518,0.09
2,2,612,0.09
2,2,852,0.09
1,2,177,0.09
1,2,1051,0.09
2,2,926,0.09
2,2,558,0.09
2,2,386,0.09
2,2,544,0.09
1,2,703,0.09
2,2,220,0.09
2,2,678,0.09
1,2,335,0.09
1,2,261,0.09
1,2,941,0.09
1,2,1313,0.09
1,2,1211,0.09
2,2,352,0.09
2,2,850,0.09
2,2,412,0.09
2,2,604,0.09
2,2,1180,0.09
1,2,389,0.09
1,2,478,0.09
1,2,562,0.09
2,2,746,0.09
2,2,786,0.09
1,2,751,0.09
2,2,498,0.09
2,2,860,0.09
2,2,544,0.09
1,2,787,0.09
1,2,305,0.09
2,2,184,0.09
2,2,268,0.09
2,2,716,0.09
1,2,563,0.09
2,2,698,0.09
1,2,348,0.09
1,2,754,0.09
2,2,1098,0.09
1,2,587,0.09
2,2,576,0.09
1,2,1517,0.09
2,2,600,0.09
2,2,880,0.09
2,2,412,0.09
1,2,159,0.09
2,2,438,0.09
1,2,879,0.09
1,2,282,0.09
2,2,480,0.09
2,2,972,0.09
2,2,810,0.09
1,2,964,0.09
2,2,866,0.09
1,2,315,0.09
1,2,1008,0.09
1,2,422,0.09
2,2,680,0.09
2,2,676,0.09
1,2,1246,0.09
1,2,901,0.09
2,2,526,0.09
1,2,256,0.09
1,2,62,0.09
1,2,292,0.09
2,2,680,0.09
1,2,359,0.09
1,2,653,0.09
1,2,289,0.09
2,2,872,0.09
1,2,993,0.09
2,2,906,0.09
1,2,614,0.09
1,2,133,0.09
2,2,682,0.09
1,2,949,0.09
1,2,1226,0.09
1,2,519,0.09
1,2,737,0.09
2,2,646,0.09
2,2,478,0.09
1,2,1698,0.09
1,2,1931,0.09
1,2,855,0.09
1,2,550,0.09
1,2,725,0.09
2,2,802,0.09
1,2,248,0.09
1,2,1512,0.09
1,2,750,0.09
1,2,203,0.09
2,2,774,0.09
1,2,824,0.09
1,2,193,0.09
1,2,918,0.09
2,2,408,0.09
1,2,218,0.09
1,2,990,0.09
1,2,513,0.09
1,2,524,0.09
1,2,267,0.09
2,2,608,0.09
1,2,425,0.09
1,2,681,0.09
2,2,352,0.09
1,2,67,0.09
1,2,72,0.09
1,2,641,0.09
1,2,174,0.09
1,2,141,0.09
1,2,1180,0.09
1,2,1116,0.09
1,2,1195,0.09
1,2,599,0.09
1,2,122,0.09
2,2,502,0.09
1,2,321,0.09
1,2,347,0.09
1,2,690,0.09
1,2,533,0.09
1,2,471,0.09
1,2,961,0.09
2,2,1402,0.09
1,2,374,0.09
1,2,1457,0.09
1,2,130,0.09
1,2,276,0.09
1,2,681,0.09
2,2,898,0.09
1,2,541,0.09
1,2,222,0.09
1,2,1058,0.09
2,2,566,0.09
1,2,502,0.09
2,2,598,0.09
1,2,997,0.09
1,2,687,0.09
1,2,181,0.09
1,2,490,0.09
2,2,1208,0.09
1,2,214,0.09
1,2,1062,0.09
2,2,740,0.09
1,2,948,0.09
1,2,850,0.09
1,2,1065,0.09
2,2,1510,0.09
1,2,274,0.09
2,2,622,0.09
2,2,472,0.09
1,2,865,0.09
1,2,1061,0.09
2,2,824,0.09
2,2,394,0.09
2,2,578,0.09
2,2,356,0.09
2,2,680,0.09
2,2,1106,0.09
2,2,578,0.09
2,2,920,0.09
2,2,830,0.09
2,2,1008,0.09
2,2,812,0.09
2,2,228,0.09
2,2,478,0.09
2,2,568,0.09
2,2,472,0.09
1,2,168,0.09
2,2,448,0.09
1,2,562,0.09
2,2,452,0.09
1,2,490,0.09
2,2,718,0.09
2,2,1198,0.09
2,2,1204,0.09
1,2,1114,0.09
2,2,518,0.09
1,2,857,0.09
2,2,842,0.09
1,2,800,0.09
1,2,462,0.09
1,2,634,0.09
2,2,352,0.09
2,2,1008,0.09
2,2,492,0.09
1,2,1506,0.09
1,2,450,0.09
2,2,1210,0.09
1,2,296,0.09
2,2,394,0.09
2,2,1210,0.09
2,2,732,0.09
1,2,687,0.09
1,2,352,0.09
2,2,926,0.09
1,2,1018,0.09
2,2,478,0.09
1,2,987,0.09
2,2,722,0.09
2,2,200,0.09
2,2,1018,0.09
1,2,653,0.09
2,2,636,0.09
2,2,1120,0.09
1,2,1155,0.09
2,2,912,0.09
1,2,707,0.09
2,2,738,0.09
2,2,700,0.09
2,2,1250,0.09
2,2,964,0.09
1,2,1192,0.09
2,2,512,0.09
1,2,761,0.09
1,2,588,0.09
2,2,882,0.09
2,2,760,0.09
1,2,1584,0.09
1,2,632,0.09
2,2,750,0.09
2,2,782,0.09
1,2,203,0.09
2,2,534,0.09
2,2,826,0.09
1,2,406,0.09
1,2,759,0.09
1,2,495,0.09
2,2,766,0.09
1,2,2085,0.09
2,2,1202,0.09
2,2,614,0.09
1,2,787,0.09
2,2,882,0.09
1,2,546,0.09
2,2,1462,0.09
2,2,504,0.09
2,2,458,0.09
1,2,505,0.09
1,2,238,0.09
2,2,284,0.09
1,2,532,0.09
1,2,539,0.09
2,2,688,0.09
2,2,1134,0.09
2,2,498,0.09
2,2,478,0.09
1,2,1360,0.09
2,2,406,0.09
2,2,396,0.09
2,2,198,0.09
1,2,411,0.09
2,2,966,0.09
2,2,762,0.09
1,2,418,0.09
1,2,852,0.09
1,2,765,0.09
2,2,386,0.09
1,2,117,0.09
2,2,642,0.09
1,2,1381,0.09
2,2,388,0.09
2,2,338,0.09
1,2,1236,0.09
2,2,1134,0.09
2,2,606,0.09
2,2,1404,0.09
1,2,465,0.09
1,2,545,0.09
2,2,844,0.09
2,2,278,0.09
2,2,484,0.09
2,2,434,0.09
1,2,333,0.09
1,2,709,0.09
2,2,814,0.09
2,2,576,0.09
2,2,768,0.09
1,2,629,0.09
2,2,826,0.09
1,2,1361,0.09
1,2,316,0.09
1,2,895,0.09
2,2,984,0.09
2,2,430,0.09
2,2,392,0.09
2,2,710,0.09
2,2,1902,0.09
1,2,2025,0.09
1,2,523,0.09
1,2,1023,0.09
1,2,287,0.09
2,2,544,0.09
2,2,808,0.09
1,2,163,0.09
1,2,220,0.09
1,2,886,0.09
2,2,1048,0.09
1,2,976,0.09
2,2,522,0.09
2,2,920,0.09
2,2,1504,0.09
1,2,341,0.09
1,2,752,0.09
2,2,1064,0.09
1,2,513,0.09
2,2,478,0.09
2,2,562,0.09
1,2,965,0.09
2,2,1048,0.09
2,2,592,0.09
1,2,158,0.09
1,2,160,0.09
2,2,390,0.09
2,2,586,0.09
1,2,835,0.09
2,2,524,0.09
2,2,414,0.09
2,2,990,0.09
1,2,1324,0.09
2,2,378,0.09
1,2,289,0.09
2,2,640,0.09
2,2,502,0.09
2,2,1094,0.09
1,2,1160,0.09
2,2,466,0.09
2,2,170,0.09
1,2,879,0.09
2,2,928,0.09
2,2,604,0.09
2,2,422,0.09
1,2,728,0.09
1,2,327,0.09
2,2,890,0.09
1,2,735,0.09
1,2,1507,0.09
2,2,450,0.09
2,2,512,0.09
1,2,170,0.09
2,2,1752,0.09
1,2,1861,0.09
2,2,684,0.09
2,2,380,0.09
1,2,180,0.09
1,2,357,0.09
2,2,488,0.09
2,2,486,0.09
1,2,1228,0.09
1,2,363,0.09
1,2,698,0.09
2,2,686,0.09
2,2,748,0.09
2,2,316,0.09
2,2,492,0.09
2,2,1194,0.09
1,2,517,0.09
2,2,122,0.09
1,2,1087,0.09
2,2,428,0.09
2,2,302,0.09
2,2,706,0.09
2,2,854,0.09
1,2,713,0.09
1,2,970,0.09
2,2,292,0.09
2,2,576,0.09
2,2,1046,0.09
2,2,708,0.09
2,2,730,0.09
2,2,534,0.09
1,2,1311,0.09
1,2,459,0.09
2,2,304,0.09
1,2,1480,0.09
1,2,1014,0.09
2,2,558,0.09
1,2,645,0.09
2,2,1064,0.09
1,2,298,0.09
2,2,700,0.09
2,2,646,0.09
1,2,75,0.09
1,2,1497,0.09
2,2,1266,0.09
2,2,402,0.09
1,2,339,0.09
2,2,856,0.09
1,2,724,0.09
1,2,679,0.09
2,2,608,0.09
2,2,898,0.09
2,2,1304,0.09
2,2,414,0.09
2,2,162,0.09
1,2,597,0.09
1,2,414,0.09
1,2,764,0.09
2,2,372,0.09
1,2,847,0.09
2,2,504,0.09
1,2,1315,0.09
2,2,568,0.09
2,2,1060,0.09
1,2,947,0.09
1,2,288,0.09
1,2,528,0.09
2,2,634,0.09
2,2,610,0.09
2,2,852,0.09
2,2,498,0.09
2,2,278,0.09
1,2,181,0.09
1,2,951,0.09
1,2,805,0.09
2,2,586,0.09
2,2,822,0.09
1,2,163,0.09
2,2,696,0.09
2,2,398,0.09
1,2,1283,0.09
1,2,484,0.09
1,2,1298,0.09
1,2,624,0.09
2,2,476,0.09
2,2,624,0.09
2,2,922,0.09
1,2,1418,0.09
1,2,443,0.09
1,2,683,0.09
2,2,634,0.09
1,2,961,0.09
1,2,823,0.09
2,2,912,0.09
1,2,293,0.09
1,2,332,0.09
1,2,505,0.09
2,2,894,0.09
1,2,1225,0.09
1,2,193,0.09
1,2,609,0.09
1,2,1557,0.09
1,2,721,0.09
2,2,808,0.09
1,2,392,0.09
1,2,120,0.09
1,2,430,0.09
2,2,366,0.09
1,2,316,0.09
1,2,621,0.09
1,2,258,0.09
1,2,710,0.09
1,2,2074,0.09
2,2,972,0.09
1,2,145,0.09
1,2,640,0.09
1,2,67,0.09
2,2,418,0.09
1,2,1046,0.09
1,2,179,0.09
1,2,279,0.09
1,2,761,0.09
1,2,762,0.09
1,2,520,0.09
2,2,754,0.09
1,2,296,0.09
1,2,428,0.09
1,2,391,0.09
2,2,712,0.09
1,2,939,0.09
1,2,1006,0.09
1,2,393,0.09
2,2,588,0.09
1,2,495,0.09
1,2,1255,0.09
1,2,649,0.09
1,2,474,0.09
1,2,564,0.09
2,2,1142,0.09
1,2,802,0.09
1,2,658,0.09
2,2,874,0.09
1,2,783,0.09
1,2,918,0.09
1,2,307,0.09
1,2,1537,0.09
1,2,1076,0.09
2,2,344,0.09
1,2,520,0.09
1,2,237,0.09
1,2,479,0.09
2,2,622,0.09
1,2,438,0.09
1,2,84,0.09
1,2,657,0.09
1,2,821,0.09
1,2,897,0.09
2,2,2032,0.09
1,2,979,0.09
1,2,1432,0.09
1,2,919,0.09
1,2,1213,0.09
1,2,334,0.09
2,2,1326,0.09
1,2,240,0.09
2,2,590,0.09
1,2,156,0.09
1,2,1060,0.09
2,2,326,0.09
1,2,1183,0.09
1,2,200,0.09
1,2,817,0.09
2,2,452,0.09
2,2,704,0.09
1,2,896,0.09
2,2,916,0.09
1,2,1241,0.09
2,2,958,0.09
2,2,998,0.09
2,2,570,0.09
2,2,966,0.09
2,2,802,0.09
2,2,530,0.09
2,2,376,0.09
1,2,199,0.09
1,2,311,0.09
1,2,201,0.09
1,2,90,0.09
1,2,585,0.09
1,2,535,0.09
1,2,651,0.09
1,2,358,0.09
1,2,460,0.09
1,2,343,0.09
1,2,513,0.09
1,2,392,0.09
1,2,307,0.09
1,2,481,0.09
1,2,665,0.09
2,2,794,0.08
2,2,902,0.08
1,2,425,0.09
1,2,219,0.09
1,2,81,0.09
2,2,550,0.08
1,2,150,0.09
2,2,578,0.08
1,2,480,0.09
1,2,689,0.09
2,2,608,0.08
2,2,662,0.08
1,2,1058,0.09
1,2,329,0.09
2,2,1166,0.08
2,2,762,0.08
2,2,206,0.08
1,2,1030,0.09
1,2,697,0.09
1,2,982,0.09
2,2,1906,0.08
2,2,656,0.08
2,2,380,0.08
2,2,312,0.08
1,2,462,0.09
2,2,704,0.08
1,2,497,0.09
1,2,315,0.09
1,2,286,0.09
2,2,444,0.08
2,2,798,0.08
1,2,122,0.09
2,2,922,0.08
2,2,712,0.08
1,2,441,0.09
1,2,232,0.09
2,2,1158,0.08
1,2,432,0.09
2,2,878,0.08
2,2,576,0.08
1,2,86,0.09
1,2,1905,0.09
2,2,526,0.08
2,2,1204,0.08
1,2,173,0.09
2,2,602,0.08
1,2,1034,0.09
1,2,416,0.09
1,2,1653,0.09
2,2,762,0.08
2,2,766,0.08
1,2,342,0.09
2,2,614,0.08
2,2,608,0.08
2,2,548,0.08
1,2,229,0.09
2,2,488,0.08
2,2,398,0.08
2,2,640,0.08
2,2,328,0.08
2,2,726,0.08
1,2,1010,0.09
1,2,750,0.09
1,2,725,0.09
1,2,706,0.09
2,2,580,0.08
2,2,750,0.08
1,2,537,0.09
2,2,302,0.08
1,2,264,0.09
2,2,826,0.08
2,2,784,0.08
1,2,1773,0.09
2,2,678,0.08
1,2,675,0.09
2,2,526,0.08
2,2,822,0.08
2,2,922,0.08
2,2,636,0.08
1,2,803,0.09
1,2,767,0.09
2,2,470,0.08
2,2,318,0.08
2,2,474,0.08
1,2,954,0.09
2,2,524,0.08
1,2,153,0.09
2,2,972,0.08
2,2,592,0.08
2,2,544,0.08
2,2,470,0.08
2,2,678,0.08
1,2,963,0.09
1,2,1391,0.09
1,2,375,0.09
2,2,214,0.08
2,2,458,0.08
2,2,866,0.08
1,2,1512,0.09
1,2,385,0.09
2,2,872,0.08
2,2,932,0.08
1,2,1512,0.09
1,2,1183,0.09
2,2,1526,0.08
2,2,778,0.08
1,2,662,0.09
2,2,760,0.08
2,2,540,0.08
2,2,732,0.08
1,2,1164,0.09
2,2,1440,0.08
2,2,768,0.08
1,2,394,0.09
2,2,532,0.08
1,2,680,0.09
1,2,992,0.09
1,2,226,0.09
2,2,648,0.08
2,2,532,0.08
2,2,1082,0.08
2,2,900,0.08
1,2,1202,0.09
2,2,396,0.08
1,2,430,0.09
1,2,1650,0.09
1,2,455,0.09
2,2,1124,0.08
2,2,368,0.08
2,2,554,0.08
1,2,659,0.09
1,2,348,0.09
2,2,986,0.08
1,2,1097,0.09
2,2,918,0.08
1,2,131,0.09
1,2,468,0.09
2,2,550,0.08
2,2,814,0.08
1,2,602,0.09
1,2,532,0.09
2,2,1398,0.08
2,2,548,0.08
1,2,301,0.09
2,2,740,0.08
1,2,509,0.09
1,2,953,0.09
2,2,1620,0.08
2,2,694,0.08
2,2,280,0.08
2,2,746,0.08
2,2,804,0.08
1,2,429,0.09
1,2,534,0.09
1,2,463,0.09
1,2,1070,0.09
2,2,710,0.08
2,2,750,0.08
1,2,746,0.09
2,2,592,0.08
2,2,526,0.08
1,2,246,0.09
1,2,1245,0.09
2,2,312,0.08
2,2,1338,0.08
1,2,337,0.09
2,2,860,0.08
2,2,360,0.08
1,2,773,0.09
2,2,492,0.08
2,2,438,0.08
1,2,194,0.09
1,2,723,0.09
2,2,756,0.08
1,2,489,0.09
2,2,402,0.08
2,2,668,0.08
1,2,161,0.09
1,2,942,0.09
2,2,548,0.08
2,2,676,0.08
2,2,488,0.08
2,2,808,0.08
2,2,464,0.08
1,2,1114,0.09
1,2,449,0.09
1,2,345,0.09
2,2,180,0.08
2,2,532,0.08
2,2,366,0.08
2,2,842,0.08
2,2,688,0.08
1,2,1041,0.09
1,2,1070,0.09
1,2,308,0.09
1,2,624,0.09
2,2,950,0.08
2,2,1056,0.08
1,2,729,0.09
1,2,253,0.09
2,2,882,0.08
1,2,252,0.09
2,2,740,0.08
1,2,1193,0.09
2,2,930,0.08
2,2,896,0.08
2,2,604,0.08
1,2,681,0.09
1,2,966,0.09
2,2,1092,0.08
1,2,515,0.09
2,2,1106,0.08
2,2,1398,0.08
1,2,843,0.09
1,2,848,0.09
1,2,218,0.09
2,2,700,0.08
2,2,402,0.08
1,2,462,0.09
2,2,1094,0.08
1,2,1162,0.09
2,2,570,0.08
2,2,716,0.08
2,2,1156,0.08
1,2,780,0.09
2,2,264,0.08
1,2,335,0.09
2,2,1054,0.08
1,2,712,0.09
1,2,775,0.09
2,2,248,0.08
2,2,988,0.08
1,2,890,0.09
2,2,332,0.08
1,2,709,0.09
2,2,800,0.08
2,2,712,0.08
1,2,506,0.09
1,2,425,0.09
2,2,58,0.08
2,2,800,0.08
2,2,864,0.08
2,2,568,0.08
1,2,463,0.09
2,2,440,0.08
1,2,902,0.09
2,2,568,0.08
1,2,754,0.09
2,2,1074,0.08
2,2,780,0.08
1,2,353,0.09
2,2,688,0.08
2,2,910,0.08
1,2,1293,0.09
1,2,890,0.09
1,2,1098,0.09
2,2,710,0.08
1,2,757,0.09
1,2,552,0.09
2,2,1198,0.08
1,2,943,0.09
2,2,530,0.08
2,2,532,0.08
1,2,536,0.09
2,2,404,0.08
1,2,989,0.09
1,2,412,0.09
1,2,1095,0.09
1,2,638,0.09
2,2,502,0.08
1,2,522,0.09
2,2,960,0.08
1,2,163,0.09
1,2,681,0.09
1,2,112,0.09
1,2,424,0.09
2,2,550,0.08
2,2,724,0.08
1,2,940,0.09
1,2,750,0.09
2,2,784,0.08
1,2,594,0.09
1,2,223,0.09
1,2,618,0.09
2,2,276,0.08
1,2,973,0.09
1,2,1174,0.09
2,2,486,0.08
1,2,400,0.09
1,2,573,0.09
1,2,995,0.09
1,2,42,0.09
2,2,590,0.08
2,2,226,0.08
1,2,683,0.09
1,2,848,0.09
1,2,1417,0.09
1,2,1111,0.09
2,2,960,0.08
1,2,2107,0.09
1,2,411,0.09
2,2,458,0.08
1,2,245,0.08
1,2,465,0.08
1,2,537,0.08
1,2,647,0.08
1,2,608,0.08
1,2,813,0.08
1,2,1078,0.08
1,2,745,0.08
1,2,326,0.08
1,2,962,0.08
1,2,490,0.08
1,2,586,0.08
1,2,798,0.08
1,2,711,0.08
1,2,463,0.08
1,2,921,0.08
1,2,571,0.08
1,2,1169,0.08
1,2,475,0.08
1,2,477,0.08
1,2,951,0.08
1,2,1432,0.08
1,2,890,0.08
1,2,401,0.08
1,2,217,0.08
1,2,1107,0.08
1,2,253,0.08
1,2,602,0.08
1,2,675,0.08
1,2,595,0.08
1,2,122,0.08
1,2,1009,0.08
1,2,445,0.08
1,2,1816,0.08
1,2,1082,0.08
1,2,926,0.08
1,2,641,0.08
1,2,478,0.08
1,2,496,0.08
1,2,808,0.08
1,2,632,0.08
1,2,1029,0.08
1,2,1359,0.08
1,2,499,0.08
1,2,483,0.08
1,2,466,0.08
1,2,517,0.08
1,2,787,0.08
1,2,257,0.08
1,2,909,0.08
1,2,368,0.08
1,2,315,0.08
1,2,1129,0.08
1,2,654,0.08
1,2,382,0.08
1,2,823,0.08
1,2,794,0.08
1,2,3157,0.08
1,2,685,0.08
1,2,1218,0.08
1,2,1244,0.08
1,2,603,0.08
1,2,540,0.08
1,2,489,0.08
1,2,153,0.08
1,2,791,0.08
1,2,772,0.08
1,2,679,0.08
1,2,981,0.08
1,2,787,0.08
1,2,437,0.08
1,2,499,0.08
1,2,1409,0.08
1,2,560,0.08
1,2,895,0.08
1,2,856,0.08
1,2,170,0.08
1,2,1212,0.08
1,2,445,0.08
1,2,964,0.08
1,2,228,0.08
1,2,1441,0.08
1,2,275,0.08
1,2,773,0.08
1,2,529,0.08
1,2,306,0.08
1,2,840,0.08
1,2,444,0.08
1,2,1078,0.08
1,2,1103,0.08
1,2,705,0.08
1,2,531,0.08
1,2,994,0.08
1,2,637,0.08
1,2,134,0.08
1,2,116,0.08
1,2,799,0.08
1,2,890,0.08
1,2,833,0.08
1,2,363,0.08
1,2,652,0.08
1,2,172,0.08
1,2,814,0.08
1,2,1224,0.08
1,2,664,0.08
1,2,1349,0.08
1,2,669,0.08
1,2,1424,0.08
1,2,267,0.08
1,2,519,0.08
1,2,239,0.08
1,2,952,0.08
1,2,427,0.08
1,2,421,0.08
1,2,599,0.08
1,2,704,0.08
1,2,1054,0.08
1,2,467,0.08
1,2,1338,0.08
1,2,674,0.08
1,2,885,0.08
1,2,232,0.08
1,2,238,0.08
1,2,599,0.08
1,2,811,0.08
1,2,360,0.08
1,2,1002,0.08
1,2,1194,0.08
1,2,245,0.08
1,2,802,0.08
1,2,470,0.08
1,2,125,0.08
1,2,1135,0.08
1,2,412,0.08
1,2,1199,0.08
1,2,238,0.08
1,2,900,0.08
1,2,1186,0.08
1,2,961,0.08
1,2,56,0.08
1,2,577,0.08
1,2,240,0.08
1,2,52,0.08
1,2,74,0.08
1,2,688,0.08
1,2,50,0.08
1,2,894,0.08
1,2,390,0.08
1,2,821,0.08
1,2,547,0.08
1,2,461,0.08
1,2,603,0.08
1,2,1705,0.08
1,2,468,0.08
1,2,653,0.08
1,2,1830,0.08
1,2,683,0.08
1,2,1591,0.08
1,2,694,0.08
1,2,673,0.08
1,2,251,0.08
1,2,320,0.08
1,2,1071,0.08
1,2,521,0.08
1,2,739,0.08
1,2,1550,0.08
1,2,384,0.08
1,2,893,0.08
1,2,119,0.08
1,2,237,0.08
1,2,931,0.08
1,2,675,0.08
1,2,717,0.08
1,2,453,0.08
1,2,575,0.08
1,2,477,0.08
1,2,122,0.08
1,2,105,0.08
1,2,1319,0.08
1,2,1175,0.08
1,2,583,0.08
1,2,836,0.08
1,2,1699,0.08
1,2,189,0.08
1,2,1035,0.08
1,2,294,0.08
1,2,267,0.08
1,2,629,0.08
1,2,1498,0.08
1,2,749,0.08
1,2,590,0.08
1,2,195,0.08
1,2,810,0.08
1,2,733,0.08
1,2,646,0.08
1,2,794,0.08
1,2,297,0.08
1,2,777,0.08
1,2,1289,0.08
1,2,1334,0.08
1,2,768,0.08
1,2,388,0.08
1,2,1253,0.08
1,2,1098,0.08
1,2,951,0.08
1,2,419,0.08
1,2,771,0.08
1,2,533,0.08
1,2,584,0.08
1,2,705,0.08
1,2,1063,0.08
1,2,722,0.08
1,2,2033,0.08
1,2,748,0.08
1,2,1065,0.08
1,2,473,0.08
1,2,1235,0.08
1,2,363,0.08
1,2,102,0.08
1,2,685,0.08
1,2,792,0.08
1,2,1311,0.08
1,2,794,0.08
1,2,631,0.08
1,2,1158,0.08
1,2,1186,0.08
1,2,800,0.08
1,2,147,0.08
1,2,558,0.08
1,2,614,0.08
1,2,153,0.08
1,2,371,0.08
1,2,769,0.08
1,2,126,0.08
1,2,907,0.08
1,2,638,0.08
1,2,305,0.08
1,2,424,0.08
1,2,191,0.08
1,2,1343,0.08
1,2,839,0.08
1,2,963,0.08
1,2,618,0.08
1,2,640,0.08
1,2,1353,0.08
1,2,1425,0.08
1,2,541,0.08
1,2,208,0.08
1,2,175,0.08
1,2,132,0.08
1,2,933,0.08
1,2,1792,0.08
1,2,807,0.08
1,2,325,0.08
1,2,400,0.08
1,2,836,0.08
1,2,851,0.08
1,2,609,0.08
1,2,1305,0.08
1,2,1007,0.08
1,2,1119,0.08
1,2,438,0.08
1,2,391,0.08
1,2,200,0.08
1,2,377,0.08
1,2,277,0.08
1,2,881,0.08
1,2,921,0.08
1,2,777,0.08
1,2,527,0.08
1,2,2516,0.08
1,2,973,0.08
1,2,1883,0.08
1,2,618,0.08
1,2,284,0.08
1,2,269,0.08
1,2,275,0.08
1,2,220,0.08
1,2,904,0.08
1,2,833,0.08
1,2,415,0.08
1,2,158,0.08
1,2,302,0.08
1,2,204,0.08
1,2,282,0.08
1,2,561,0.08
1,2,569,0.08
1,2,390,0.08
1,2,524,0.08
1,2,285,0.08
1,2,804,0.08
1,2,976,0.08
1,2,1364,0.08
1,2,209,0.08
1,2,508,0.08
1,2,535,0.08
1,2,235,0.08
1,2,991,0.08
1,2,322,0.08
1,2,417,0.08
1,2,801,0.08
1,2,171,0.08
1,2,574,0.08
1,2,767,0.08
1,2,1758,0.08
1,2,953,0.08
1,2,1007,0.08
1,2,273,0.08
1,2,372,0.08
1,2,759,0.08
2,2,642,0.08
2,2,522,0.08
1,2,967,0.08
2,2,830,0.08
2,2,850,0.08
1,2,385,0.08
1,2,722,0.08
1,2,505,0.08
1,2,162,0.08
2,2,410,0.08
2,2,330,0.08
1,2,601,0.08
2,2,612,0.08
1,2,138,0.08
2,2,1114,0.08
1,2,353,0.08
1,2,447,0.08
2,2,436,0.08
2,2,922,0.08
1,2,1001,0.08
1,2,1327,0.08
1,2,1144,0.08
2,2,1198,0.08
1,2,786,0.08
2,2,850,0.08
2,2,322,0.08
1,2,888,0.08
2,2,566,0.08
2,2,442,0.08
1,2,543,0.08
2,2,492,0.08
2,2,650,0.08
1,2,992,0.08
1,2,455,0.08
1,2,1141,0.08
1,2,725,0.08
1,2,907,0.08
2,2,826,0.08
2,2,1022,0.08
1,2,438,0.08
2,2,1092,0.08
2,2,276,0.08
2,2,1048,0.08
1,2,852,0.08
2,2,440,0.08
1,2,656,0.08
1,2,646,0.08
1,2,548,0.08
2,2,410,0.08
1,2,764,0.08
1,2,1813,0.08
2,2,578,0.08
2,2,590,0.08
1,2,488,0.08
2,2,1398,0.08
1,2,1967,0.08
1,2,691,0.08
2,2,532,0.08
1,2,757,0.08
1,2,745,0.08
2,2,1100,0.08
1,2,457,0.08
1,2,1057,0.08
2,2,858,0.08
1,2,596,0.08
1,2,171,0.08
2,2,360,0.08
2,2,786,0.08
2,2,510,0.08
1,2,446,0.08
1,2,561,0.08
1,2,399,0.08
1,2,483,0.08
2,2,1048,0.08
2,2,514,0.08
1,2,578,0.08
1,2,825,0.08
1,2,808,0.08
1,2,214,0.08
2,2,1052,0.08
1,2,340,0.08
2,2,974,0.08
1,2,536,0.08
1,2,313,0.08
1,2,1219,0.08
2,2,1096,0.08
2,2,336,0.08
2,2,1486,0.08
2,2,704,0.08
1,2,646,0.08
1,2,227,0.08
1,2,583,0.08
1,2,894,0.08
1,2,1198,0.08
1,2,799,0.08
2,2,472,0.08
1,2,476,0.08
2,2,762,0.08
2,2,506,0.08
2,2,1016,0.08
1,2,323,0.08
2,2,412,0.08
2,2,450,0.08
1,2,461,0.08
1,2,585,0.08
1,2,885,0.08
2,2,872,0.08
2,2,896,0.08
2,2,344,0.08
1,2,1410,0.08
1,2,688,0.08
1,2,964,0.08
2,2,624,0.08
1,2,224,0.08
1,2,390,0.08
2,2,442,0.08
1,2,619,0.08
1,2,39,0.08
2,2,678,0.08
1,2,453,0.08
2,2,634,0.08
1,2,508,0.08
2,2,950,0.08
1,2,1658,0.08
1,2,230,0.08
2,2,420,0.08
2,2,544,0.08
1,2,374,0.08
1,2,800,0.08
1,2,485,0.08
1,2,662,0.08
1,2,605,0.08
2,2,516,0.08
1,2,322,0.08
2,2,614,0.08
2,2,958,0.08
2,2,984,0.08
1,2,783,0.08
1,2,708,0.08
2,2,822,0.08
1,2,525,0.08
1,2,976,0.08
2,2,892,0.08
2,2,1154,0.08
2,2,850,0.08
1,2,405,0.08
2,2,520,0.08
1,2,864,0.08
2,2,378,0.08
1,2,542,0.08
1,2,1234,0.08
1,2,1284,0.08
2,2,476,0.08
1,2,781,0.08
2,2,840,0.08
1,2,187,0.08
1,2,585,0.08
2,2,648,0.08
2,2,1080,0.08
1,2,1873,0.08
2,2,426,0.08
2,2,1482,0.08
1,2,1083,0.08
1,2,670,0.08
1,2,967,0.08
1,2,524,0.08
2,2,820,0.08
1,2,586,0.08
2,2,652,0.08
1,2,936,0.08
2,2,944,0.08
2,2,1088,0.08
1,2,564,0.08
1,2,227,0.08
2,2,726,0.08
1,2,719,0.08
1,2,613,0.08
1,2,1723,0.08
1,2,288,0.08
1,2,1035,0.08
2,2,722,0.08
1,2,402,0.08
2,2,1128,0.08
2,2,920,0.08
1,2,1330,0.08
1,2,186,0.08
2,2,762,0.08
1,2,487,0.08
